Vibration_mm_s,Temperature_C,Pressure_bar,Current_A,RPM,Operating_Hours,Label,Fault_Class
3.4020,62.8784,5.7859,15.8855,1518.4266,1512.1506,1,Normal
21.8009,60.5548,7.4895,22.5291,1600.3469,689.3481,3,Misalignment
5.1417,48.4120,5.7502,16.2641,1597.8880,130.4313,1,Normal
20.0611,62.9545,7.9176,21.6503,1655.7526,2591.7109,3,Misalignment
14.8318,60.0000,7.1725,24.4526,1661.3281,2981.3769,5,Combined Faults
21.3045,57.7290,7.0381,18.1114,1707.7191,3611.2941,3,Misalignment
10.8368,85.0867,5.8053,22.8537,1371.2723,4627.7546,4,Overheating
2.7133,53.0838,5.3410,15.7530,1418.6692,788.0924,1,Normal
19.8547,63.4867,6.6742,18.7058,1501.6623,4712.7622,3,Misalignment
16.1228,66.2900,7.5014,20.8593,1683.8940,7259.1255,2,Bearing Wear
16.5062,60.0000,7.3464,21.3723,1544.0651,3114.8519,5,Combined Faults
16.3726,77.2986,5.8241,21.2675,1187.0071,4780.5765,4,Overheating
19.3927,63.8327,6.4253,18.8143,1313.9312,1980.1328,3,Misalignment
2.6654,52.4586,5.4614,16.1041,1554.2576,765.8780,1,Normal
18.5831,69.2485,6.9697,25.6519,1751.5568,4162.8562,5,Combined Faults
10.7609,64.6500,7.4593,22.4940,1667.7701,2694.5354,5,Combined Faults
15.4084,72.5056,7.5296,24.2108,1777.6576,5844.1327,4,Overheating
15.3437,64.8798,7.1421,24.4452,1198.6577,5254.7076,5,Combined Faults
18.2885,62.4796,9.2484,25.0427,1456.6814,4833.1357,5,Combined Faults
17.9429,80.9917,5.7380,21.8841,1401.2966,3652.0937,4,Overheating
2.5428,66.3920,5.4911,16.9886,1554.5012,1605.4100,1,Normal
6.4874,52.1236,6.2362,17.0099,1251.5443,1595.7553,2,Bearing Wear
4.2950,53.1990,5.8679,16.9425,1474.2505,809.7099,1,Normal
13.9549,66.7174,6.2283,24.0280,1877.9208,5695.6318,4,Overheating
21.8875,66.7843,6.5841,21.2483,1633.3598,1022.0586,3,Misalignment
11.1178,52.8578,6.2156,17.5646,1304.3477,2786.2312,2,Bearing Wear
22.2976,82.4778,6.2001,24.8925,1918.5744,1985.1543,4,Overheating
4.6794,47.2144,5.2549,15.6731,1530.1589,231.7977,1,Normal
2.8960,49.5991,5.4014,16.2471,1455.1270,188.4597,1,Normal
13.1821,62.5961,7.4654,19.5253,1311.3080,6320.6069,2,Bearing Wear
5.7843,92.3807,5.5359,25.1763,1987.9897,5291.6652,4,Overheating
19.6006,60.9079,7.3256,17.8666,1593.4141,3109.7395,3,Misalignment
7.8307,53.7592,5.9653,16.6448,1344.9529,1556.6815,2,Bearing Wear
26.4689,55.5455,8.1537,20.7732,1690.4186,2367.9817,3,Misalignment
10.1667,58.5557,6.4969,18.5133,1309.4493,3361.5941,2,Bearing Wear
17.4682,70.7715,9.3967,24.7948,1124.6509,7306.2419,5,Combined Faults
14.1035,68.1373,7.8984,25.8792,1501.3446,5949.5962,5,Combined Faults
10.0639,81.9179,7.0792,22.6520,1773.6484,621.7341,4,Overheating
13.8941,79.6124,7.4392,20.7930,1362.8786,5110.5916,4,Overheating
21.7375,68.2699,8.2024,18.0763,1481.6760,4075.2584,3,Misalignment
4.3911,50.2576,5.4175,15.9857,1493.9931,56.4391,1,Normal
20.3166,56.3565,7.5855,20.8920,1382.4527,1802.7716,3,Misalignment
17.1931,65.1912,9.4467,23.3421,1209.2946,6527.6762,5,Combined Faults
20.6286,68.3090,6.4262,19.6403,1664.9978,2861.2339,3,Misalignment
23.5404,68.5440,7.9367,21.4498,1536.1634,4910.3156,3,Misalignment
20.0346,57.7462,8.6460,22.1601,1615.4046,441.0296,3,Misalignment
16.9412,62.7032,7.2790,21.8584,1552.6604,3883.9155,5,Combined Faults
7.2698,47.5622,5.6929,16.5435,1308.9164,633.5691,2,Bearing Wear
19.9110,50.1039,8.2056,18.1827,1478.6318,4731.6329,3,Misalignment
11.4989,60.2216,6.8863,18.4429,1324.7719,4958.8060,2,Bearing Wear
4.3510,56.7850,5.2293,16.7778,1511.2972,1024.5781,1,Normal
21.9662,75.2950,8.5428,22.2573,1706.1162,7370.6589,5,Combined Faults
14.7030,65.6011,8.7649,26.4907,1775.9967,2346.8001,5,Combined Faults
8.8929,74.6080,6.8971,20.2352,1392.4559,3389.9455,4,Overheating
2.9588,56.8713,5.4819,15.9561,1419.0467,906.3839,1,Normal
8.4577,47.7121,5.8820,15.8290,1548.3645,850.2865,2,Bearing Wear
16.0816,61.3601,8.7033,21.4806,1311.5113,75.5985,3,Misalignment
3.3215,54.2062,5.4968,16.1229,1468.7292,905.5017,1,Normal
5.7554,76.1699,6.9793,22.0695,1091.4318,615.5510,4,Overheating
4.8071,54.9958,5.6671,17.0967,1579.1009,868.6985,1,Normal
2.3621,64.7955,5.2545,17.0790,1499.2577,1838.4912,1,Normal
12.7543,63.6257,7.0896,19.3914,1358.3640,6286.4946,2,Bearing Wear
14.7276,65.2388,7.5892,19.8214,1547.1545,6455.2918,2,Bearing Wear
3.8086,48.5334,5.2578,16.7823,1531.7692,267.9544,1,Normal
16.0913,78.7230,6.1217,21.8889,1193.8854,5160.5066,4,Overheating
8.1988,49.2336,6.0126,16.0657,1621.0716,871.7609,2,Bearing Wear
18.9360,67.0105,7.5174,17.8034,1382.5808,4985.2891,3,Misalignment
12.0678,63.4184,7.7750,21.6610,1682.1262,2816.7024,5,Combined Faults
20.6103,68.7652,6.5413,22.9068,1729.9427,7641.1109,5,Combined Faults
3.5367,49.5173,5.6993,16.6587,1454.6687,123.6579,1,Normal
20.6120,61.6825,7.5555,20.1241,1653.4720,3313.5035,3,Misalignment
11.0623,67.9863,6.4025,19.6843,1588.7268,4252.2697,3,Misalignment
3.3042,67.2212,5.7417,16.5695,1590.0993,1658.3010,1,Normal
24.1068,70.0097,7.1655,20.5248,1479.7604,727.9048,3,Misalignment
3.8057,62.6090,5.0868,16.4535,1580.5636,1697.4654,1,Normal
3.9965,48.3037,5.8070,16.8664,1407.0234,323.8831,1,Normal
15.7125,61.6939,7.4532,17.7746,1558.5978,3209.3365,3,Misalignment
20.2222,56.3786,7.6950,21.4472,1603.9238,1839.2904,3,Misalignment
9.1765,47.3117,5.8413,16.2617,1623.0261,916.6713,2,Bearing Wear
9.8484,51.3979,6.3190,17.4951,1531.5913,2232.6339,2,Bearing Wear
3.8994,58.1631,5.2944,16.5866,1541.2262,1318.1940,1,Normal
3.7950,62.5607,5.7203,16.0261,1477.8094,1803.4628,1,Normal
9.8120,54.1018,6.1612,16.7805,1443.8149,2520.7753,2,Bearing Wear
19.9720,56.8839,8.2260,22.1428,1404.8512,3456.5186,3,Misalignment
3.9812,63.7104,5.3645,16.0367,1428.9828,1843.8426,1,Normal
11.0395,57.4807,6.9721,18.5993,1297.6004,4088.7772,2,Bearing Wear
3.8500,44.7570,5.6262,16.7169,1497.9776,66.8049,1,Normal
13.0617,60.8004,8.1036,19.8817,1113.7487,3615.1432,5,Combined Faults
11.5613,62.2554,7.3836,19.9327,1229.7482,5954.6649,2,Bearing Wear
7.1310,48.7919,5.9619,16.4279,1504.1043,632.3741,2,Bearing Wear
12.5252,59.8913,7.0539,18.8341,1548.8241,5525.4325,2,Bearing Wear
12.7677,63.8931,7.1834,20.0206,1297.6229,5677.7173,2,Bearing Wear
2.2852,66.0978,5.7849,16.2888,1400.3859,1905.8576,1,Normal
8.5846,60.0000,7.9431,23.1919,1604.4763,1412.9466,5,Combined Faults
10.6834,56.3798,6.5896,17.9515,1476.7434,3159.8246,2,Bearing Wear
11.9022,66.1613,7.8254,17.9016,1381.4102,914.0486,3,Misalignment
9.2647,63.8834,6.8881,25.4215,1393.7816,3574.0613,5,Combined Faults
5.0186,50.1520,5.3669,17.0377,1519.5151,368.5741,1,Normal
4.6183,64.5180,5.6063,16.8477,1487.8070,1468.3901,1,Normal
5.1553,76.0509,6.7599,22.8417,1380.3034,3285.7408,4,Overheating
12.6067,60.5300,7.2242,25.1425,1130.0369,2400.9444,5,Combined Faults
16.7055,57.9837,8.2417,20.6454,1619.9082,2371.4976,3,Misalignment
18.2963,83.5441,7.0165,24.5498,1890.0386,5048.2069,4,Overheating
15.4541,73.6600,6.9284,24.7684,1611.1161,3461.0560,5,Combined Faults
11.7849,64.9571,8.9701,23.3870,1158.2235,4204.8877,5,Combined Faults
7.2262,50.5671,6.2447,16.2613,1326.7258,1500.6288,2,Bearing Wear
4.3593,60.7692,5.6693,16.8298,1433.8881,1567.0614,1,Normal
8.2336,81.3673,5.0963,21.3876,1034.0713,3665.8325,4,Overheating
24.9015,61.4460,7.9517,18.8927,1480.7975,2503.6962,3,Misalignment
3.1627,56.4556,5.7761,16.3785,1433.1266,1181.0748,1,Normal
8.0000,60.0000,6.6557,22.3021,1235.7233,1140.5154,5,Combined Faults
11.2606,64.2583,7.8176,25.6081,1356.0983,3104.7728,5,Combined Faults
4.9392,61.3482,5.7183,16.1258,1564.4427,1296.3675,1,Normal
11.1393,53.2222,6.3232,18.2105,1599.8016,3031.2922,2,Bearing Wear
16.8523,66.3391,7.7469,21.9860,1249.4642,5698.5331,5,Combined Faults
19.1757,63.7184,8.6057,18.6974,1508.3208,747.3924,3,Misalignment
10.1822,60.0000,6.5466,21.0177,1188.2545,1901.4738,5,Combined Faults
3.4158,64.2525,5.1805,16.1454,1482.3172,1525.3417,1,Normal
8.2406,73.9114,5.6960,23.2992,1823.1499,3862.2009,4,Overheating
15.7323,70.2833,6.6970,24.3397,1826.6337,333.4237,4,Overheating
3.8771,61.3016,5.4217,15.7409,1594.3608,1409.6766,1,Normal
20.0102,63.6105,8.7169,18.4992,1459.0892,409.9277,3,Misalignment
7.9359,52.6838,6.0293,16.2531,1319.2403,1287.7428,2,Bearing Wear
13.4434,64.1031,7.1760,19.2120,1412.7396,6182.4716,2,Bearing Wear
13.7610,60.3895,7.1199,18.6155,1444.3522,5762.4658,2,Bearing Wear
3.7992,67.3437,5.2326,15.7694,1416.9708,1932.9525,1,Normal
3.1196,64.0991,5.5618,16.8563,1430.9448,1712.6974,1,Normal
2.9086,48.2574,5.7684,16.8425,1462.1308,378.7270,1,Normal
4.4158,88.7507,6.5849,22.1144,1742.4589,2382.9871,4,Overheating
12.6189,60.0000,9.1295,26.4421,1434.2334,2283.7279,5,Combined Faults
4.7759,57.0194,5.4217,15.6082,1567.6647,1125.9645,1,Normal
18.0479,62.3815,7.4978,20.7336,1787.7509,28.2085,3,Misalignment
13.8528,73.8740,7.4149,24.5642,1473.8429,4758.3494,4,Overheating
18.3544,64.0014,8.0565,23.5592,1432.3833,6605.3216,5,Combined Faults
18.5402,53.5443,6.6353,20.6194,1665.6933,210.7083,3,Misalignment
3.2299,61.0461,5.7630,16.7312,1412.8418,1535.0148,1,Normal
15.9151,55.3683,6.9636,20.3767,1418.5713,2724.2018,3,Misalignment
17.1229,72.2355,8.6846,26.8363,1573.5406,7469.3411,5,Combined Faults
13.5143,56.6027,7.4414,19.2076,1502.9830,972.3377,3,Misalignment
17.4691,69.6392,8.9140,25.8868,1305.8675,6912.0354,5,Combined Faults
5.3053,64.3898,5.4821,16.4889,1597.3263,1435.5205,1,Normal
13.8724,63.2491,7.0865,19.0200,1526.4359,6116.9662,2,Bearing Wear
16.5091,67.5011,5.1259,21.5401,1313.7863,3937.6088,4,Overheating
13.2403,62.4672,7.5975,19.2057,1499.4309,6486.2748,2,Bearing Wear
5.7888,75.3616,6.1931,21.6228,1227.4704,617.5005,4,Overheating
4.9578,76.9466,5.2370,20.6058,1173.7688,5047.7272,4,Overheating
14.6492,62.5742,7.1066,19.9534,1599.5822,5826.4355,2,Bearing Wear
13.5173,60.6551,7.5325,24.4339,1629.4598,3133.5438,5,Combined Faults
16.4781,66.1306,8.3173,22.5747,1840.2248,3803.2236,5,Combined Faults
9.6440,51.5825,6.2096,15.9805,1557.6308,1399.7555,2,Bearing Wear
15.9110,59.9262,6.6615,22.4225,1488.2923,492.2417,3,Misalignment
8.1903,77.0391,7.4100,22.8054,1275.1474,4466.4104,4,Overheating
3.0546,61.3254,5.6547,16.8994,1441.9869,1392.0819,1,Normal
12.0140,60.0000,7.7016,20.2837,1255.3798,2424.4393,5,Combined Faults
5.0595,49.4938,5.9206,16.4693,1688.2443,616.1911,2,Bearing Wear
14.6103,68.0327,8.2323,21.5339,1572.7015,1739.4993,3,Misalignment
10.8286,67.3720,8.5739,21.9954,1692.8502,4025.9228,5,Combined Faults
7.6735,52.5181,6.3914,16.2247,1251.6949,1624.6771,2,Bearing Wear
18.4550,52.2792,8.6389,19.2489,1340.9680,3189.3950,3,Misalignment
10.8353,52.4099,6.2778,17.0149,1366.6900,1891.0458,2,Bearing Wear
3.0090,64.1435,5.3708,15.9537,1409.1874,1984.9174,1,Normal
18.9613,66.0603,7.1868,19.5325,1609.2557,2478.6554,3,Misalignment
13.7384,65.5758,8.1103,19.6036,1518.6176,2920.9936,3,Misalignment
25.3897,61.8401,6.3902,18.8181,1708.7832,2718.3423,3,Misalignment
13.1172,80.4448,6.6215,21.8465,1356.3862,960.0145,4,Overheating
11.1462,72.2118,7.3376,20.5771,1171.2070,3351.9096,4,Overheating
8.5546,60.0000,7.5177,25.7312,1803.8949,2550.0224,5,Combined Faults
15.1796,65.2965,8.9380,20.8677,1637.2439,4377.8418,5,Combined Faults
25.6862,53.7056,7.6681,19.2954,1399.6392,2045.9853,3,Misalignment
13.2665,61.5942,7.0894,20.1016,1254.6112,5904.5484,2,Bearing Wear
3.2244,51.9329,5.5967,16.0384,1437.2911,438.5435,1,Normal
4.4730,56.1053,5.5549,16.4647,1591.1638,1076.9692,1,Normal
22.0290,67.0934,7.5015,20.1288,1443.5936,1310.1611,3,Misalignment
6.7005,47.2514,5.9823,15.6958,1217.1864,671.0868,2,Bearing Wear
5.5009,75.4394,5.9064,20.2454,1016.9530,5293.6446,4,Overheating
18.5837,62.4601,7.7299,21.2715,1517.7916,6596.6063,5,Combined Faults
16.9248,55.4116,8.3511,19.2926,1364.0690,562.5648,3,Misalignment
9.0364,56.8440,6.5939,17.9447,1680.6035,3125.0447,2,Bearing Wear
11.2305,54.1792,6.5810,17.3641,1239.7654,3539.3051,2,Bearing Wear
6.3332,52.5167,5.8957,16.3790,1645.2889,1197.6519,2,Bearing Wear
12.4821,62.8457,6.5151,22.6942,1193.3064,3800.7012,5,Combined Faults
16.4783,67.6410,7.6279,20.7622,1676.0963,7194.6703,2,Bearing Wear
4.8581,49.8920,5.4616,15.8057,1407.3708,315.2931,1,Normal
18.1949,68.9190,7.3316,23.7779,1596.0136,5185.6472,5,Combined Faults
12.6217,60.5895,6.7771,19.0167,1245.0985,4760.0073,2,Bearing Wear
5.6268,50.4011,5.8286,16.8745,1612.6925,664.0620,2,Bearing Wear
6.4978,51.0918,5.9269,17.0253,1323.2903,1173.8753,2,Bearing Wear
13.1524,83.5618,6.3140,23.6803,1628.9602,5692.9187,4,Overheating
11.6656,53.7411,7.9016,20.3056,1531.6154,4591.6618,3,Misalignment
4.1234,56.5060,5.5000,15.7204,1473.3486,781.9212,1,Normal
14.7469,76.9755,5.5424,22.9747,1928.2500,1736.1871,4,Overheating
14.9035,65.4730,6.7873,23.8986,1735.1922,3363.8434,5,Combined Faults
16.6502,72.4066,5.2004,22.7528,1248.8640,3237.5229,4,Overheating
12.7425,58.5665,8.4115,20.2100,1391.6617,2128.0167,3,Misalignment
18.2298,64.7743,7.5230,21.8224,1376.6263,974.2064,3,Misalignment
18.9767,82.6362,5.9811,22.4598,1581.4606,5190.4881,4,Overheating
14.5668,64.5492,8.4846,20.8974,1389.5024,3812.8231,5,Combined Faults
3.8735,72.7529,7.1524,22.7453,1617.3459,5795.6701,4,Overheating
25.6987,55.4428,6.2611,19.7539,1625.0306,3938.5966,3,Misalignment
15.8044,84.1157,6.1133,24.9917,1880.1864,5653.7065,4,Overheating
11.5925,60.0000,8.8030,23.8012,1138.7835,3700.9250,5,Combined Faults
19.5174,73.7945,6.8942,24.1523,1692.1834,5842.9366,4,Overheating
18.4872,66.9425,6.7951,24.7269,1590.4576,4259.5725,5,Combined Faults
20.3730,51.6851,8.6214,18.7744,1591.8148,3541.0486,3,Misalignment
11.9845,63.8860,9.0891,23.0279,1248.9642,1415.8574,5,Combined Faults
11.2503,84.6592,7.3153,21.7389,1185.9982,3534.0668,4,Overheating
3.0319,52.4743,5.2385,15.7775,1537.3797,683.4086,1,Normal
3.4992,55.8687,5.7111,16.4950,1575.1492,590.6552,1,Normal
13.4406,56.4335,6.6358,19.6796,1460.5962,2763.8427,3,Misalignment
8.1610,75.0546,6.9468,20.3591,1009.5289,3193.2379,4,Overheating
16.3041,64.4683,8.2680,20.8561,1767.2807,4980.7849,5,Combined Faults
14.2531,60.1959,7.1367,19.4292,1394.5202,4108.5285,5,Combined Faults
17.0992,65.6892,8.4167,22.6588,1499.9132,4478.8629,5,Combined Faults
17.5140,58.8120,8.3602,19.2259,1608.4369,3965.0336,3,Misalignment
3.6588,61.3851,5.8125,16.7844,1408.1894,1554.6863,1,Normal
21.2536,93.9437,6.5591,25.4056,1931.0876,4925.7249,4,Overheating
12.2872,55.7446,6.7758,19.1452,1561.4150,4430.0667,2,Bearing Wear
3.9178,49.9056,5.6839,16.8679,1428.3824,518.8771,1,Normal
16.8562,64.2583,7.9200,21.7354,1186.3139,5813.4408,5,Combined Faults
7.9191,51.3409,6.2410,16.9862,1247.0250,1627.8637,2,Bearing Wear
16.5550,65.7036,7.0356,24.0851,1815.9798,6463.5990,5,Combined Faults
20.3087,62.2116,8.1494,18.4996,1525.2768,2251.4679,3,Misalignment
11.8084,59.3411,6.9602,18.0820,1492.0976,4284.5395,2,Bearing Wear
13.5041,64.5114,6.2873,23.1244,1572.9247,2194.4185,5,Combined Faults
20.9880,57.3556,6.2885,22.3084,1700.5783,2051.4565,3,Misalignment
21.8208,68.3770,7.9289,24.3605,1352.5626,7764.8484,5,Combined Faults
11.4360,62.6181,8.4542,19.2791,1756.9344,4761.5325,3,Misalignment
8.8322,69.9086,6.5296,21.8977,1346.6450,1612.8453,4,Overheating
4.5749,65.2960,5.3493,15.7515,1504.6848,1814.3947,1,Normal
13.5464,64.1822,8.3914,22.9124,1489.4689,4510.3782,5,Combined Faults
15.4014,77.5574,7.2738,21.7999,1285.5491,5439.9132,4,Overheating
12.6290,65.0552,7.3149,22.9497,1575.6368,4633.5372,5,Combined Faults
13.8963,68.5490,8.1638,23.0654,1350.3962,5271.9923,5,Combined Faults
11.8928,60.0000,9.0628,23.2648,1217.3047,2586.1077,5,Combined Faults
3.8906,63.0871,5.5314,16.2196,1485.3460,1582.2662,1,Normal
7.3960,74.1062,7.2918,20.4732,1045.3507,2611.1442,4,Overheating
20.5597,54.1989,7.0137,19.4605,1341.3504,2168.3924,3,Misalignment
17.6373,80.8811,6.4623,24.1038,1956.7589,3388.5411,4,Overheating
21.6351,68.5742,7.1698,20.5381,1438.9995,1678.9222,3,Misalignment
3.5060,49.2591,5.6669,15.8959,1408.5104,447.1806,1,Normal
16.6404,66.7455,9.0383,23.6077,1778.0753,5039.7595,5,Combined Faults
2.7884,59.1867,5.2115,17.0186,1512.7046,991.2102,1,Normal
12.5170,69.1431,6.6736,22.5583,1253.9651,4869.4595,4,Overheating
4.8199,60.5384,5.3481,15.9811,1581.1584,1000.4193,1,Normal
3.4060,56.0043,5.7133,16.9751,1531.7518,1119.4457,1,Normal
15.2253,65.9839,7.3361,20.7744,1553.0593,7273.5926,2,Bearing Wear
17.4015,67.8348,8.6563,23.8041,1843.2458,4987.9457,5,Combined Faults
22.5877,57.4263,7.5670,18.9171,1760.0014,4564.8480,3,Misalignment
2.6764,58.9237,5.5258,16.0538,1550.9904,1027.5209,1,Normal
3.6595,49.8475,5.3730,16.5187,1457.3188,279.5752,1,Normal
17.8933,64.9185,6.8208,23.1641,1889.9205,4765.6011,5,Combined Faults
3.2313,48.7428,5.6020,15.7640,1454.7401,315.0353,1,Normal
5.3835,63.5784,6.9001,22.3557,1078.8208,2042.9255,4,Overheating
14.7069,63.5235,7.1585,19.5530,1586.6834,5823.7508,2,Bearing Wear
19.5745,70.9868,6.6191,23.4979,1886.8248,5831.0169,5,Combined Faults
20.6112,65.2850,7.4515,20.7845,1754.7590,4394.7698,3,Misalignment
4.6620,60.0144,5.6575,15.9482,1596.7641,1063.0095,1,Normal
16.4549,61.5511,8.2357,20.9905,1326.4586,3680.3197,5,Combined Faults
19.1315,62.9742,8.0849,17.5066,1370.7656,4742.2028,3,Misalignment
14.1900,63.1978,6.4297,25.4191,1498.9893,4774.7389,5,Combined Faults
3.8924,51.0729,5.5813,16.5771,1543.5865,393.5984,1,Normal
21.8953,67.5845,9.0375,22.8403,1848.2488,7917.3396,5,Combined Faults
17.1871,64.2633,6.5240,20.0930,1526.1968,5861.6487,5,Combined Faults
4.5532,81.9720,6.5706,21.5240,1129.6134,5128.3126,4,Overheating
11.5598,60.0000,8.8511,22.5136,1331.4956,1221.8615,5,Combined Faults
4.0638,63.1986,5.3521,16.1733,1474.6767,1888.2873,1,Normal
3.2490,83.8327,6.1697,24.3655,1726.2357,1251.6479,4,Overheating
8.2020,48.0672,5.9416,16.3928,1667.6875,1012.1859,2,Bearing Wear
7.1515,92.6314,6.4422,26.6065,1828.4754,5357.6501,4,Overheating
13.0084,56.9671,7.5802,18.7191,1340.4675,2020.3261,3,Misalignment
12.3399,60.0000,9.1350,22.7647,1201.0581,1736.2015,5,Combined Faults
14.4458,52.6817,6.8986,18.1692,1364.7844,4629.6423,3,Misalignment
19.7371,75.3142,6.3157,22.8410,1692.0549,3560.9304,4,Overheating
18.7836,73.3726,7.6281,23.0088,1193.5590,7703.8837,5,Combined Faults
16.2551,63.3074,7.7838,19.7278,1550.6438,7406.1598,2,Bearing Wear
12.8724,69.1613,8.1884,24.8908,1607.1066,6541.9181,5,Combined Faults
21.7493,59.7648,6.9855,18.3861,1664.6018,2229.3619,3,Misalignment
14.2615,75.9666,5.0861,23.5518,1275.1438,3224.3476,4,Overheating
14.8380,51.7702,6.1158,20.1166,1708.4340,4893.1979,3,Misalignment
8.3321,72.1687,6.7062,22.8397,1300.5363,230.6811,4,Overheating
12.5774,61.0532,7.1309,18.2042,1570.1345,4938.2134,2,Bearing Wear
12.1010,60.0000,6.6347,23.1374,1127.4802,3260.2243,5,Combined Faults
4.8546,64.3581,5.4444,16.2501,1546.0532,1603.6036,1,Normal
11.3405,75.6348,5.8336,24.2569,1344.4229,4350.8746,4,Overheating
20.2640,71.8153,5.8782,23.5931,1714.7098,3911.2213,4,Overheating
3.1394,59.6965,5.7514,15.9093,1410.3610,1511.7555,1,Normal
11.0034,84.5923,5.2069,22.4398,1633.8271,3617.3147,4,Overheating
21.4062,75.4419,8.8657,24.2723,1810.9124,7193.3623,5,Combined Faults
15.8917,60.0000,8.8217,19.1655,1130.9578,5169.8618,5,Combined Faults
20.9377,84.8071,5.4451,24.1423,1800.8432,3741.8893,4,Overheating
14.5800,60.0000,7.4387,22.4002,1491.7012,2858.6406,5,Combined Faults
16.3062,70.0180,8.6304,23.3135,1549.0320,6966.2445,5,Combined Faults
4.4964,63.6821,5.3278,15.8394,1571.4481,1520.1375,1,Normal
24.1932,54.7316,6.5882,19.9781,1461.7546,2766.1170,3,Misalignment
12.1221,60.1543,7.0271,18.8358,1450.5633,4565.2216,2,Bearing Wear
4.5020,53.8139,5.3628,15.9320,1547.5595,514.9039,1,Normal
10.5136,53.6019,6.6527,20.5701,1604.9555,705.8305,3,Misalignment
11.1699,52.4040,6.3385,17.9703,1468.7374,3013.7094,2,Bearing Wear
4.3089,61.2407,5.7333,16.6411,1591.5840,1168.7849,1,Normal
16.5634,69.2322,7.4985,19.9127,1229.5702,7684.7933,2,Bearing Wear
19.1104,60.8995,8.1379,19.0204,1780.9709,2646.8209,3,Misalignment
13.5836,65.7018,8.6099,19.6084,1150.5565,6231.3912,5,Combined Faults
8.0000,62.4447,6.1215,24.6515,1569.5644,1912.7343,5,Combined Faults
12.9555,64.3636,7.9637,21.9494,1522.6640,4059.6994,3,Misalignment
16.5421,61.4861,6.6034,18.1391,1565.2606,585.5689,3,Misalignment
17.5703,85.9814,7.4926,21.5531,1682.7226,2826.4112,4,Overheating
19.3260,50.5906,8.6399,21.6327,1610.5978,2187.0750,3,Misalignment
12.8813,69.6557,7.6884,22.9018,1532.0349,3505.7371,5,Combined Faults
4.2703,46.4130,5.5112,16.6876,1585.9537,86.0065,1,Normal
17.1691,68.1404,7.4636,21.4996,1352.6381,7736.4582,5,Combined Faults
14.6451,76.0688,7.3689,22.2596,1121.0263,2518.2325,4,Overheating
14.3732,63.3618,7.1235,22.6667,1642.9218,3278.9747,5,Combined Faults
17.1075,62.5459,8.5563,26.2960,1715.4052,3941.7630,5,Combined Faults
2.6981,50.4432,5.6529,15.9693,1489.7373,343.2750,1,Normal
11.9167,74.3805,5.1617,21.5103,1588.0989,2402.5042,4,Overheating
3.2958,66.7506,5.5727,16.8238,1511.8643,1795.4615,1,Normal
11.8008,53.4137,6.5857,16.9582,1550.1357,2495.6039,2,Bearing Wear
2.5422,44.0402,5.4441,16.0985,1483.3219,3.3214,1,Normal
16.9698,65.3326,7.1765,21.7931,1742.9307,4457.4649,3,Misalignment
13.7067,75.1994,6.9690,21.8953,1195.0427,5618.4938,4,Overheating
13.3830,55.3292,7.1536,19.6395,1531.5404,2561.9495,3,Misalignment
14.8688,65.3356,7.2602,20.4249,1335.8773,6638.8504,2,Bearing Wear
15.2986,78.3180,6.7521,22.8089,1946.6604,3096.8047,4,Overheating
13.9730,78.3007,5.3427,20.5739,1382.9094,311.6348,4,Overheating
13.1601,61.3472,7.5670,20.0683,1447.6850,6300.4907,2,Bearing Wear
6.5616,70.4082,6.0866,23.1496,1003.0398,1870.7880,4,Overheating
10.3023,59.9405,6.7587,18.9774,1529.0476,4386.3871,2,Bearing Wear
18.7048,66.9052,6.5803,19.7026,1572.5111,4247.6552,3,Misalignment
22.6997,49.4918,6.2581,22.0359,1526.8621,1130.8608,3,Misalignment
14.6464,64.4857,7.2474,19.7021,1561.5803,6773.0340,2,Bearing Wear
12.0661,55.8515,6.6141,17.4053,1390.7577,3540.6326,2,Bearing Wear
7.0686,51.2919,5.8165,16.4010,1554.1539,1137.2019,2,Bearing Wear
10.6254,76.2536,7.4752,21.7260,1135.3076,1290.1111,4,Overheating
19.0543,82.9078,7.1791,21.6386,1747.2221,2559.3319,4,Overheating
16.2035,62.2738,8.3808,22.7972,1744.8938,5459.7106,5,Combined Faults
14.4005,60.5177,9.2937,21.9083,1518.7763,4441.0130,5,Combined Faults
